Date,SKU,Name,Brand,Avg Rating,Rating Count,Sponsor,Price,Sales Price,Express,Rank,Link,Delivery
06-Oct-2024,ZDF70489,quick-dry-microfiber-absorbent-towel-set-of-l-s-buttoned-loop-with-pouch-compact-lightweight-antibacterial-for-beach-travel-camping-gym-workout-sports-yoga-fitness-hiking-with-shapeup-brand-keychain,SHAPE,5.0,3,N,110,84,Y,63,https://www.noon.com/uae-en/quick-dry-microfiber-absorbent-towel-set-of-l-s-buttoned-loop-with-pouch-compact-lightweight-antibacterial-for-beach-travel-camping-gym-workout-sports-yoga-fitness-hiking-with-shapeup-brand-keychain/ZDF70489150C22B11DC1CZ/p/?o=zdf70489150c22b11dc1cz-1,Get it by 7 Oct
06-Oct-2024,Z4247101,yoga-mat-non-slip-yoga-mat-with-strap-included-10mm-thick-exercise-mat-yoga-and-many-other-home-workouts,Spall,5.0,2,N,80,35,N,64,https://www.noon.com/uae-en/yoga-mat-non-slip-yoga-mat-with-strap-included-10mm-thick-exercise-mat-yoga-and-many-other-home-workouts/Z4247101839A17521A8B9Z/p/?o=z4247101839a17521a8b9z-1,Get it by 8 Oct
06-Oct-2024,Z3E2E257,mahmir-eva-foam-roller-for-yoga-deep-tissue-massage-stretching-physical-therapy-relieve-stress-improve-mobility-with-foam-roller-for-legs-and-muscles-deep-tissue-massage-tool-purple,MahMir,N/A,N/A,N,N/A,29.95,N,65,https://www.noon.com/uae-en/mahmir-eva-foam-roller-for-yoga-deep-tissue-massage-stretching-physical-therapy-relieve-stress-improve-mobility-with-foam-roller-for-legs-and-muscles-deep-tissue-massage-tool-purple/Z3E2E257C831381D4E87DZ/p/?o=d4079efcfcdd6bfe,N/A
06-Oct-2024,ZFC2F5FD,yoga-mat-6mm-with-alignments-anti-slip-tpe-yoga-mat-with-carry-bag-precision-alignment-lines-lightweight-durable-for-all-fitness-exercises-thick-training-mat-183-66cm-green,RIGID,5.0,6,N,95,75.85,Y,66,https://www.noon.com/uae-en/yoga-mat-6mm-with-alignments-anti-slip-tpe-yoga-mat-with-carry-bag-precision-alignment-lines-lightweight-durable-for-all-fitness-exercises-thick-training-mat-183-66cm-green/ZFC2F5FDADFE479BB0DF4Z/p/?o=zfc2f5fdadfe479bb0df4z-1,Get it by 7 Oct
06-Oct-2024,ZB632C9D,non-slip-socks-women-fashion-all-season-socks-sports-casual-simple-striped-colors-for-pilates-yoga-barre-ballet-dance-fitness-football-hospital-mid-tube-socks-free-size-3-pair,Depend,5.0,1,N,N/A,75,Y,67,https://www.noon.com/uae-en/non-slip-socks-women-fashion-all-season-socks-sports-casual-simple-striped-colors-for-pilates-yoga-barre-ballet-dance-fitness-football-hospital-mid-tube-socks-free-size-3-pair/ZB632C9DAF2781BC9181BZ/p/?o=zb632c9daf2781bc9181bz-1,Get it by 7 Oct
06-Oct-2024,ZE9BC568,thick-yoga-mat-8mm-knees-supportive-exercise-mat-for-yoga-pilates-fitness-exercises-and-home-exercise-fitness-mat-non-slip-yoga-gym-mat-with-carrying-bag-183-66cm-gold-black,RIGID,4.5,47,N,130.25,95.50,Y,68,https://www.noon.com/uae-en/thick-yoga-mat-8mm-knees-supportive-exercise-mat-for-yoga-pilates-fitness-exercises-and-home-exercise-fitness-mat-non-slip-yoga-gym-mat-with-carrying-bag-183-66cm-gold-black/ZE9BC56837C893BAD2931Z/p/?o=ze9bc56837c893bad2931z-1,Get it by 7 Oct
06-Oct-2024,Z0540288,resistance-bands-professional-exercise-bands-long-natural-latex-elastic-bands,SYOSI,4.7,12,N,N/A,32.70,N,69,https://www.noon.com/uae-en/resistance-bands-professional-exercise-bands-long-natural-latex-elastic-bands/Z05402886C913AB3EEB09Z/p/?o=e49140bbbf45dedc,N/A
06-Oct-2024,ZEC84DB1,yoga-stretch-strap-belt-waist-leg-fitness-athletic-stretch-band-with-metal-d-ring-buckle-loop-for-yoga-pilates-physical-therapy-dance-gym-workouts-exercise-fitness-purple,ECVV,N/A,N/A,N,N/A,21.40,Y,70,https://www.noon.com/uae-en/yoga-stretch-strap-belt-waist-leg-fitness-athletic-stretch-band-with-metal-d-ring-buckle-loop-for-yoga-pilates-physical-therapy-dance-gym-workouts-exercise-fitness-purple/ZEC84DB1467D14E109E7FZ/p/?o=zec84db1467d14e109e7fz-1,Get it by 7 Oct
06-Oct-2024,N2003489,anti-tear-exercise-mat-with-carrying-strap-60x10cm,Generic,4.3,1.4K,N,648,35.55,Y,71,https://www.noon.com/uae-en/anti-tear-exercise-mat-with-carrying-strap-60x10cm/N20034892A/p/?o=fc5fc96b5ab2231d,Get it by 7 Oct
06-Oct-2024,Z1A0EB1E,2-pair-sandbag-for-leg-weights-and-wrist-weights-with-adjustable-strap-for-fitness-resistance-training-running-training-exercise-gym-running-sandbag,RIOXS,5.0,2,N,85,50.05,Y,72,https://www.noon.com/uae-en/2-pair-sandbag-for-leg-weights-and-wrist-weights-with-adjustable-strap-for-fitness-resistance-training-running-training-exercise-gym-running-sandbag/Z1A0EB1E6C4C1E349C57CZ/p/?o=z1a0eb1e6c4c1e349c57cz-1,N/A
06-Oct-2024,ZB6E61CE,mahmir-yoga-cork-block-supportive-sustainable-cork-with-non-slip-surface-exercise-accessory-for-yoga-pilates-and-general-fitness-natural-cork-blocks-size-9-x6-x3-2pcs-pack,MahMir,5.0,2,N,69.95,59.95,N,73,https://www.noon.com/uae-en/mahmir-yoga-cork-block-supportive-sustainable-cork-with-non-slip-surface-exercise-accessory-for-yoga-pilates-and-general-fitness-natural-cork-blocks-size-9-x6-x3-2pcs-pack/ZB6E61CE23B29DAF85955Z/p/?o=fae71ce02e9b7d0e,N/A
06-Oct-2024,N4486004,yoga-column-foam-roller-hollow-massage-bar-fitness-equipment-14-33cm,kings,3.7,7,N,38.15,30.90,Y,74,https://www.noon.com/uae-en/yoga-column-foam-roller-hollow-massage-bar-fitness-equipment-14-33cm/N44860044A/p/?o=a0467bb41047892c,N/A
06-Oct-2024,Z576A0EB,yoga-mat-6mm-with-alignments-anti-slip-tpe-yoga-mat-with-carry-bag-precision-alignment-lines-double-colors-lightweight-durable-for-all-fitness-exercises-183-66cm-0-6cm-thick,RIGID,4.8,13,N,96,75.85,Y,75,https://www.noon.com/uae-en/yoga-mat-6mm-with-alignments-anti-slip-tpe-yoga-mat-with-carry-bag-precision-alignment-lines-double-colors-lightweight-durable-for-all-fitness-exercises-183-66cm-0-6cm-thick/Z576A0EBA8EADCC851199Z/p/?o=z576a0eba8eadcc851199z-1,Get it by 7 Oct
06-Oct-2024,N4325038,acupressure-mat-66-x-42cm,Rock,5.0,1,N,N/A,48.15,N,76,https://www.noon.com/uae-en/acupressure-mat-66-x-42cm/N43250380A/p/?o=df61c26ed615462f,N/A
06-Oct-2024,N1568697,yoga-foam-roller,QiaoKai,4.7,15,N,29,27.20,Y,77,https://www.noon.com/uae-en/yoga-foam-roller/N15686973A/p/?o=f6b62ede8d22205d,Get it by 7 Oct
06-Oct-2024,N4854735,anti-tear-exercise-mat-with-carrying-strap-60x15cm,limodo,4.9,14,N,45.95,37.20,Y,78,https://www.noon.com/uae-en/anti-tear-exercise-mat-with-carrying-strap-60x15cm/N48547358A/p/?o=a73e68c31e339e8c,Get it by 7 Oct
06-Oct-2024,Z48ED3C6,yoga-socks-for-non-slip-women-sock-five-toe-with-grips-toeless-one-size-for-yoga-barre-pilates-dance,GROIC,5.0,2,N,100,28.30,N,79,https://www.noon.com/uae-en/yoga-socks-for-non-slip-women-sock-five-toe-with-grips-toeless-one-size-for-yoga-barre-pilates-dance/Z48ED3C6D1547FC65E273Z/p/?o=a51de5aabc8593cd,N/A
06-Oct-2024,N4325038,acupressure-spike-mat-66-x-42cm,Rock,4.3,4,N,N/A,47,N,80,https://www.noon.com/uae-en/acupressure-spike-mat-66-x-42cm/N43250382A/p/?o=c8e8c060cb1c6c6a,N/A
06-Oct-2024,Z7171575,2-piece-set-of-yoga-props-bricks,ZCM-HAPPY,4.7,7,N,N/A,25,Y,81,https://www.noon.com/uae-en/2-piece-set-of-yoga-props-bricks/Z717157531B847D80D1F9Z/p/?o=z717157531b847d80d1f9z-1,Get it by 7 Oct
06-Oct-2024,ZE3FFF1B,yoga-fitness-exercise-ball-with-air-pump-75cm,ZCM-HAPPY,5.0,2,N,55,33,Y,82,https://www.noon.com/uae-en/yoga-fitness-exercise-ball-with-air-pump-75cm/ZE3FFF1B6FFB81E419224Z/p/?o=ze3fff1b6ffb81e419224z-1,Get it by 7 Oct
06-Oct-2024,N2733050,2-piece-sand-weight-bags-set-for-feet-2kg,Fitness,4.7,26,N,35.95,30.05,N,83,https://www.noon.com/uae-en/2-piece-sand-weight-bags-set-for-feet-2kg/N27330508A/p/?o=e928a4194c4d044f,N/A
06-Oct-2024,Z4FDF649,gym-towel-black,Applied,N/A,N/A,N,N/A,11.10,Y,84,https://www.noon.com/uae-en/gym-towel-black/Z4FDF649EAA6C7E365B89Z/p/?o=z4fdf649eaa6c7e365b89z-1,Get it by 7 Oct
06-Oct-2024,N1671879,anti-skid-yoga-mat,Emfil,4.5,381,N,32.50,27,N,85,https://www.noon.com/uae-en/anti-skid-yoga-mat/N16718794A/p/?o=a573f487ed6990be,Get it by 9 Oct
06-Oct-2024,Z184FBC1,stretch-strap-with-exercise-guide-versatile-multi-loop-perfect-for-yoga-pilates-and-physical-therapy-portable-helps-improve-flexibility,ORiTi,4.6,2,N,29,28,N,86,https://www.noon.com/uae-en/stretch-strap-with-exercise-guide-versatile-multi-loop-perfect-for-yoga-pilates-and-physical-therapy-portable-helps-improve-flexibility/Z184FBC1B30D0C5DACA2DZ/p/?o=ba48ce0bf65a2c5f,N/A
06-Oct-2024,N4331832,4-speed-electric-vibration-massager-foam-roller-12-2-x-6inch,Rock,5.0,5,N,241,98.95,Y,87,https://www.noon.com/uae-en/4-speed-electric-vibration-massager-foam-roller-12-2-x-6inch/N43318329A/p/?o=d4082700b720061e,Get it by 7 Oct
06-Oct-2024,N1624188,anti-burst-gymball-30inch,BODY,4.1,6,N,95,65.65,N,88,https://www.noon.com/uae-en/anti-burst-gymball-30inch/N16241886A/p/?o=c0e12db586759f2b,N/A
06-Oct-2024,Z670288C,women-s-yoga-socks-split-toe-non-slip-socks-pilates-socks-five-toe-sports-socks-light-green,HaveDream,N/A,N/A,N,28,21,Y,89,https://www.noon.com/uae-en/women-s-yoga-socks-split-toe-non-slip-socks-pilates-socks-five-toe-sports-socks-light-green/Z670288C6FB154958BEEFZ/p/?o=z670288c6fb154958beefz-1,Get it by 7 Oct
06-Oct-2024,Z8AA76A3,sit-up-fitness-equipment-with-non-slip-yoga-mat-portable-push-up-bar-adjustable-multifunction-abdominal-device-exercise-for-home-gym,RIOXS,N/A,N/A,N,95,64.80,Y,90,https://www.noon.com/uae-en/sit-up-fitness-equipment-with-non-slip-yoga-mat-portable-push-up-bar-adjustable-multifunction-abdominal-device-exercise-for-home-gym/Z8AA76A37502FFA504022Z/p/?o=z8aa76a37502ffa504022z-1,Get it by 7 Oct
06-Oct-2024,Z4FBC5C3,rope-skipping-soundproof-mats-shock-absorbing-mats-large-yoga-mats-padded-indoor-sports-mats-and-static-for-fitness-users-sound-cushion,Arabest,N/A,N/A,N,N/A,52.20,Y,91,https://www.noon.com/uae-en/rope-skipping-soundproof-mats-shock-absorbing-mats-large-yoga-mats-padded-indoor-sports-mats-and-static-for-fitness-users-sound-cushion/Z4FBC5C3351A2A3E1283BZ/p/?o=z4fbc5c3351a2a3e1283bz-1,Get it by 7 Oct
06-Oct-2024,Z1506E1B,women-s-yoga-socks-split-toe-non-slip-socks-pilates-socks-five-toe-sports-socks-light-orange,HaveDream,N/A,N/A,N,28,22.50,Y,92,https://www.noon.com/uae-en/women-s-yoga-socks-split-toe-non-slip-socks-pilates-socks-five-toe-sports-socks-light-orange/Z1506E1B0B63F5F3D58B6Z/p/?o=z1506e1b0b63f5f3d58b6z-1,Get it by 7 Oct
06-Oct-2024,Z5E12515,3-pairs-of-running-yoga-non-slip-shoes-and-socks-women-s-five-finger-running-socks-with-grip,SYOSI,N/A,N/A,N,63.45,52.05,Y,93,https://www.noon.com/uae-en/3-pairs-of-running-yoga-non-slip-shoes-and-socks-women-s-five-finger-running-socks-with-grip/Z5E1251571777B6F478EFZ/p/?o=z5e1251571777b6f478efz-1,Get it by 7 Oct
